proteins	genes	gene_name	kcat	rxns	notes	stoicho
P38221	YBR029C	YBR029C	8.92	r_2443	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.7.41)	1
P38221	YBR029C	YBR029C	8.92	r_2444	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.7.41)	1
P38221	YBR029C	YBR029C	8.92	r_2445	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.7.41)	1
P42951	YJL100W	YJL100W	2.77	r_2820	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P42951	YJL100W	YJL100W	2.77	r_2821	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P42951	YJL100W	YJL100W	2.77	r_2822	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P42951	YJL100W	YJL100W	2.77	r_2823	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P42951	YJL100W	YJL100W	2.77	r_2824	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P42951	YJL100W	YJL100W	2.77	r_2825	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P42951	YJL100W	YJL100W	2.77	r_2826	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P42951	YJL100W	YJL100W	2.77	r_2827	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P42951	YJL100W	YJL100W	2.77	r_2828	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P42951	YJL100W	YJL100W	2.77	r_2829	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P42951	YJL100W	YJL100W	2.77	r_2830	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P42951	YJL100W	YJL100W	2.77	r_2831	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P42951	YJL100W	YJL100W	2.77	r_2832	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P42951	YJL100W	YJL100W	2.77	r_2833	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P42951	YJL100W	YJL100W	2.77	r_2834	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P42951	YJL100W	YJL100W	2.77	r_2835	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
Q06389	YDR373W	YDR373W	2.77	r_2836	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
Q06389	YDR373W	YDR373W	2.77	r_2837	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
Q06389	YDR373W	YDR373W	2.77	r_2838	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
Q06389	YDR373W	YDR373W	2.77	r_2839	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
Q06389	YDR373W	YDR373W	2.77	r_2840	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
Q06389	YDR373W	YDR373W	2.77	r_2841	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
Q06389	YDR373W	YDR373W	2.77	r_2842	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
Q06389	YDR373W	YDR373W	2.77	r_2843	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P39104	YNL267W	YNL267W	2.77	r_2844	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P39104	YNL267W	YNL267W	2.77	r_2845	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P39104	YNL267W	YNL267W	2.77	r_2846	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P39104	YNL267W	YNL267W	2.77	r_2847	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P39104	YNL267W	YNL267W	2.77	r_2848	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P39104	YNL267W	YNL267W	2.77	r_2849	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P39104	YNL267W	YNL267W	2.77	r_2850	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
P39104	YNL267W	YNL267W	2.77	r_2851	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.1.67)	1
Q04179	YDR400W	YDR400W	20.0	r_4045	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=3.2.2.3)	1
P33893	YBL080C	YBL080C	6.4	r_4155	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=6.3.5.-)	1
P39965	YER087W	YER087W	5.6	r_4187	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=6.1.1.15)	1
P40582	YIR038C	YIR038C	11.03	r_4199	BRENDA+phyldist (tier=2, wc=0, phyl_d=3, ec=2.5.1.18)	1
Q04806	YMR251W	YMR251W	11.03	r_4200	BRENDA+phyldist (tier=2, wc=0, phyl_d=3, ec=2.5.1.18)	1
Q12390	YLL060C	YLL060C	11.03	r_4201	BRENDA+phyldist (tier=2, wc=0, phyl_d=3, ec=2.5.1.18)	1
P53823	YNL334C	YNL334C	6249.0	r_4211	BRENDA+phyldist (tier=2, wc=0, phyl_d=2, ec=3.5.1.2)	1
P19881	YDL236W	YDL236W	108.0	r_4220	BRENDA+phyldist (tier=2, wc=0, phyl_d=2, ec=3.1.3.41)	1
P52892	YDR111C	YDR111C	6.09	r_4226	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.6.1.2)	1
P53095	YGL196W	YGL196W	17.0	r_4248	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=4.3.1.18)	1
P53230	YGR046W	YGR046W	8.92	r_4251	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=2.7.7.41)	1
P47177	YJR149W	YJR149W	57.0	r_4273	BRENDA+phyldist (tier=2, wc=0, phyl_d=2, ec=1.13.12.16)	1
Q03161	YMR099C	YMR099C	1950.0	r_4288	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=5.1.3.15)	1
Q08295	YOL157C	YOL157C	55.0	r_4317	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=3.2.1.10)	1
Q08295	YOL157C	YOL157C	103.0	r_4318	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=3.2.1.10)	1
P38698	YHR201C	YHR201C	1150.0	r_4333	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=3.6.1.11)	1
Q04119	YDR452W	YDR452W	11.18	r_4335	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=3.6.1.-)	1
P38113	YBR145W	YBR145W	0.73	r_4652	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=1.1.1.1)	1
P07246	YMR083W	YMR083W	0.73	r_4653	BRENDA+phyldist (tier=1, wc=0, phyl_d=0, ec=1.1.1.1)	1
Q12358	YLL057C	YLL057C	67.0	r_4706	BRENDA+phyldist (tier=2, wc=0, phyl_d=2, ec=1.14.11.-)	1
P00045	YEL039C	YEL039C	72.1905	r_0001	substrate=(R)-lactate; SMILES=CC(C(=O)O)O; seq_len=113; source=DLKcat	1
P32891	YDL174C	YDL174C	51.3780	r_0001	substrate=(R)-lactate; SMILES=CC(C(=O)O)O; seq_len=587; source=DLKcat	1
P00044	YJR048W	YJR048W	41.5972	r_0001	substrate=(R)-lactate; SMILES=CC(C(=O)O)O; seq_len=109; source=DLKcat	1
P00045	YEL039C	YEL039C	72.1905	r_0001	substrate=(R)-lactate; SMILES=CC(C(=O)O)O; seq_len=113; source=DLKcat	1
P39976	YEL071W	YEL071W	158.8879	r_0001	substrate=(R)-lactate; SMILES=CC(C(=O)O)O; seq_len=496; source=DLKcat	1
P39976	YEL071W	YEL071W	158.8879	r_0001	substrate=(R)-lactate; SMILES=CC(C(=O)O)O; seq_len=496; source=DLKcat	1
P00044	YJR048W	YJR048W	41.5972	r_0001	substrate=(R)-lactate; SMILES=CC(C(=O)O)O; seq_len=109; source=DLKcat	1
P46681	YDL178W	YDL178W	13.5946	r_0002	substrate=(R)-lactate; SMILES=CC(C(=O)O)O; seq_len=530; source=DLKcat	1
P00045	YEL039C	YEL039C	72.1905	r_0002	substrate=(R)-lactate; SMILES=CC(C(=O)O)O; seq_len=113; source=DLKcat	1
P46681	YDL178W	YDL178W	13.5946	r_0002	substrate=(R)-lactate; SMILES=CC(C(=O)O)O; seq_len=530; source=DLKcat	1
P00044	YJR048W	YJR048W	41.5972	r_0002	substrate=(R)-lactate; SMILES=CC(C(=O)O)O; seq_len=109; source=DLKcat	1
P39714	YAL060W	YAL060W	1762.1385	r_0003	substrate=(R,R)-2,3-butanediol; SMILES=CC(C(C)O)O; seq_len=382; source=DLKcat	1
P39714	YAL060W	YAL060W	747.3212	r_0003_REV	substrate=(R)-acetoin; SMILES=CC(C(=O)C)O; seq_len=382; source=DLKcat	1
P38631	YLR342W	YLR342W	10.6409	r_0005	substrate=UDP-D-glucose; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O; seq_len=1876; source=DLKcat	1
P06780	YPR165W	YPR165W	2.1935	r_0005	substrate=UDP-D-glucose; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O; seq_len=209; source=DLKcat	1
P40989	YGR032W	YGR032W	6.1424	r_0005	substrate=UDP-D-glucose; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O; seq_len=1895; source=DLKcat	1
P06780	YPR165W	YPR165W	2.1935	r_0005	substrate=UDP-D-glucose; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O; seq_len=209; source=DLKcat	1
Q04952	YMR306W	YMR306W	2.8443	r_0005	substrate=UDP-D-glucose; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O; seq_len=1785; source=DLKcat	1
P06780	YPR165W	YPR165W	2.1935	r_0005	substrate=UDP-D-glucose; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O; seq_len=209; source=DLKcat	1
P33336	YGR143W	YGR143W	29.3657	r_0006	substrate=UDP-D-glucose; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O; seq_len=771; source=DLKcat	1
P32486	YPR159W	YPR159W	44.1803	r_0006	substrate=UDP-D-glucose; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O; seq_len=720; source=DLKcat	1
P32626	YEL038W	YEL038W	49.7677	r_0013	substrate=5-(methylsulfanyl)-2,3-dioxopentyl phosphate; SMILES=CSCCC(=O)C(=O)COP(=O)(O)O; seq_len=227; source=DLKcat	1
Q03677	YMR009W	YMR009W	4.5685	r_0013	substrate=5-(methylsulfanyl)-2,3-dioxopentyl phosphate; SMILES=CSCCC(=O)C(=O)COP(=O)(O)O; seq_len=179; source=DLKcat	1
Q12362	YOL066C	YOL066C	0.3869	r_0014	substrate=2,5-diamino-6-(5-phosphono)ribitylamino-4(3H)-pyrimidinone; SMILES=C(C(C(C(COP(=O)(O)O)O)O)O)NC1=C(C(=O)NC(=N1)N)N; seq_len=591; source=DLKcat	1
P33312	YBR153W	YBR153W	3.0510	r_0015	substrate=2,5-diamino-4-hydroxy-6-(5-phosphoribosylamino)pyrimidine; SMILES=C(C1C(C(C(O1)NC2=C(C(=O)NC(=N2)N)N)O)O)OP(=O)(O)O; seq_len=244; source=DLKcat	1
P25605	YCL009C	YCL009C	13.7723	r_0016	substrate=2-oxobutanoate; SMILES=CCC(=O)C(=O)[O-]; seq_len=309; source=DLKcat	1
P07342	YMR108W	YMR108W	25.0953	r_0016	substrate=2-oxobutanoate; SMILES=CCC(=O)C(=O)[O-]; seq_len=687; source=DLKcat	1
P25605	YCL009C	YCL009C	8.0681	r_0016	substrate=pyruvate; SMILES=CC(=O)C(=O)[O-]; seq_len=309; source=DLKcat	1
P07342	YMR108W	YMR108W	15.9862	r_0016	substrate=pyruvate; SMILES=CC(=O)C(=O)[O-]; seq_len=687; source=DLKcat	1
P07342	YMR108W	YMR108W	25.0953	r_0016	substrate=2-oxobutanoate; SMILES=CCC(=O)C(=O)[O-]; seq_len=687; source=DLKcat	1
P07342	YMR108W	YMR108W	15.9862	r_0016	substrate=pyruvate; SMILES=CC(=O)C(=O)[O-]; seq_len=687; source=DLKcat	1
P53848	YNL256W	YNL256W	0.9664	r_0017	substrate=2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol; SMILES=C1C(=NC2=C(N1)N=C(NC2=O)N)CO; seq_len=824; source=DLKcat	1
P10356	YER152C	YER152C	2.9921	r_0018	substrate=2-oxoadipic acid; SMILES=C(CC(=O)C(=O)O)CC(=O)O; seq_len=443; source=DLKcat	1
P10356	YER152C	YER152C	2.1287	r_0018	substrate=L-glutamate; SMILES=C(CC(=O)O)C(C(=O)O)N; seq_len=443; source=DLKcat	1
P53090	YGL202W	YGL202W	0.4543	r_0018	substrate=2-oxoadipic acid; SMILES=C(CC(=O)C(=O)O)CC(=O)O; seq_len=500; source=DLKcat	1
P53090	YGL202W	YGL202W	2.3881	r_0018	substrate=L-glutamate; SMILES=C(CC(=O)O)C(C(=O)O)N; seq_len=500; source=DLKcat	1
P47039	YJL060W	YJL060W	5.8137	r_0018	substrate=2-oxoadipic acid; SMILES=C(CC(=O)C(=O)O)CC(=O)O; seq_len=444; source=DLKcat	1
P47039	YJL060W	YJL060W	5.9094	r_0018	substrate=L-glutamate; SMILES=C(CC(=O)O)C(C(=O)O)N; seq_len=444; source=DLKcat	1
P10356	YER152C	YER152C	3.7194	r_0018_REV	substrate=2-oxoglutarate; SMILES=C(CC(=O)O)C(=O)C(=O)O; seq_len=443; source=DLKcat	1
P10356	YER152C	YER152C	0.3475	r_0018_REV	substrate=L-2-aminoadipate; SMILES=C(CC(C(=O)O)N)CC(=O)O; seq_len=443; source=DLKcat	1
P53090	YGL202W	YGL202W	0.6027	r_0018_REV	substrate=2-oxoglutarate; SMILES=C(CC(=O)O)C(=O)C(=O)O; seq_len=500; source=DLKcat	1
P53090	YGL202W	YGL202W	1.6397	r_0018_REV	substrate=L-2-aminoadipate; SMILES=C(CC(C(=O)O)N)CC(=O)O; seq_len=500; source=DLKcat	1
P47039	YJL060W	YJL060W	5.3672	r_0018_REV	substrate=2-oxoglutarate; SMILES=C(CC(=O)O)C(=O)C(=O)O; seq_len=444; source=DLKcat	1
P47039	YJL060W	YJL060W	6.7298	r_0018_REV	substrate=L-2-aminoadipate; SMILES=C(CC(C(=O)O)N)CC(=O)O; seq_len=444; source=DLKcat	1
P38787	YHR063C	YHR063C	20.5335	r_0019	substrate=2-dehydropantoate; SMILES=CC(C)(CO)C(=O)C(=O)O; seq_len=379; source=DLKcat	1
P14843	YDR035W	YDR035W	6.9777	r_0020	substrate=D-erythrose 4-phosphate; SMILES=C(C(C(C=O)O)O)OP(=O)(O)O; seq_len=370; source=DLKcat	1
P14843	YDR035W	YDR035W	9.3986	r_0020	substrate=phosphoenolpyruvate; SMILES=C=C(C(=O)O)OP(=O)(O)O; seq_len=370; source=DLKcat	1
P32449	YBR249C	YBR249C	9.8626	r_0020	substrate=D-erythrose 4-phosphate; SMILES=C(C(C(C=O)O)O)OP(=O)(O)O; seq_len=370; source=DLKcat	1
P32449	YBR249C	YBR249C	12.7873	r_0020	substrate=phosphoenolpyruvate; SMILES=C=C(C(=O)O)OP(=O)(O)O; seq_len=370; source=DLKcat	1
O13525	YDR204W	YDR204W	2.1085	r_0021	substrate=2-hexaprenyl-6-methoxy-1,4-benzoquinone; SMILES=CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=CC(=O)C=C(C1=O)OC)C)C)C)C)C)C; seq_len=335; source=DLKcat	1
P53318	YGR255C	YGR255C	3.9724	r_0021	substrate=2-hexaprenyl-6-methoxy-1,4-benzoquinone; SMILES=CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=CC(=O)C=C(C1=O)OC)C)C)C)C)C)C; seq_len=479; source=DLKcat	1
Q05779	YLR201C	YLR201C	3.3660	r_0021	substrate=2-hexaprenyl-6-methoxy-1,4-benzoquinone; SMILES=CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=CC(=O)C=C(C1=O)OC)C)C)C)C)C)C; seq_len=260; source=DLKcat	1
P49017	YML110C	YML110C	7.6856	r_0021	substrate=2-hexaprenyl-6-methoxy-1,4-benzoquinone; SMILES=CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=CC(=O)C=C(C1=O)OC)C)C)C)C)C)C; seq_len=307; source=DLKcat	1
P27680	YOL096C	YOL096C	7.3877	r_0021	substrate=2-hexaprenyl-6-methoxy-1,4-benzoquinone; SMILES=CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=CC(=O)C=C(C1=O)OC)C)C)C)C)C)C; seq_len=312; source=DLKcat	1
P41735	YOR125C	YOR125C	21.2610	r_0021	substrate=2-hexaprenyl-6-methoxy-1,4-benzoquinone; SMILES=CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=CC(=O)C=C(C1=O)OC)C)C)C)C)C)C; seq_len=233; source=DLKcat	1
O13525	YDR204W	YDR204W	2.0971	r_0021	substrate=S-adenosyl-L-methionine; SMILES=C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O; seq_len=335; source=DLKcat	1
P53318	YGR255C	YGR255C	3.4373	r_0021	substrate=S-adenosyl-L-methionine; SMILES=C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O; seq_len=479; source=DLKcat	1
Q05779	YLR201C	YLR201C	2.5842	r_0021	substrate=S-adenosyl-L-methionine; SMILES=C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O; seq_len=260; source=DLKcat	1
P49017	YML110C	YML110C	6.9377	r_0021	substrate=S-adenosyl-L-methionine; SMILES=C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O; seq_len=307; source=DLKcat	1
P27680	YOL096C	YOL096C	7.2207	r_0021	substrate=S-adenosyl-L-methionine; SMILES=C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O; seq_len=312; source=DLKcat	1
P41735	YOR125C	YOR125C	19.6642	r_0021	substrate=S-adenosyl-L-methionine; SMILES=C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O; seq_len=233; source=DLKcat	1
O13525	YDR204W	YDR204W	2.3821	r_0022	substrate=2-hexaprenyl-6-methoxyphenol; SMILES=CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C(=CC=C1)OC)O)C)C)C)C)C)C; seq_len=335; source=DLKcat	1
P53318	YGR255C	YGR255C	1.5493	r_0022	substrate=2-hexaprenyl-6-methoxyphenol; SMILES=CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C(=CC=C1)OC)O)C)C)C)C)C)C; seq_len=479; source=DLKcat	1
Q05779	YLR201C	YLR201C	4.1366	r_0022	substrate=2-hexaprenyl-6-methoxyphenol; SMILES=CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C(=CC=C1)OC)O)C)C)C)C)C)C; seq_len=260; source=DLKcat	1
P49017	YML110C	YML110C	3.0496	r_0022	substrate=2-hexaprenyl-6-methoxyphenol; SMILES=CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C(=CC=C1)OC)O)C)C)C)C)C)C; seq_len=307; source=DLKcat	1
P27680	YOL096C	YOL096C	6.8587	r_0022	substrate=2-hexaprenyl-6-methoxyphenol; SMILES=CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C(=CC=C1)OC)O)C)C)C)C)C)C; seq_len=312; source=DLKcat	1
P41735	YOR125C	YOR125C	19.8667	r_0022	substrate=2-hexaprenyl-6-methoxyphenol; SMILES=CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C(=CC=C1)OC)O)C)C)C)C)C)C; seq_len=233; source=DLKcat	1
P07264	YGL009C	YGL009C	7.5531	r_0023	substrate=2-isopropylmaleic acid; SMILES=CC(C)C(=CC(=O)O)C(=O)O; seq_len=779; source=DLKcat	1
P07264	YGL009C	YGL009C	3.8274	r_0023_REV	substrate=2-isopropylmalate; SMILES=CC(C)C(CC(=O)O)(C(=O)O)O; seq_len=779; source=DLKcat	1
P38891	YHR208W	YHR208W	1.2496	r_0026	substrate=4-methylthio-2-oxobutanoate; SMILES=CSCCC(=O)C(=O)O; seq_len=393; source=DLKcat	1
P38891	YHR208W	YHR208W	0.2433	r_0026	substrate=L-glutamate; SMILES=C(CC(=O)O)C(C(=O)O)N; seq_len=393; source=DLKcat	1
P47176	YJR148W	YJR148W	0.8814	r_0026	substrate=4-methylthio-2-oxobutanoate; SMILES=CSCCC(=O)C(=O)O; seq_len=376; source=DLKcat	1
P47176	YJR148W	YJR148W	1.0758	r_0026	substrate=L-glutamate; SMILES=C(CC(=O)O)C(C(=O)O)N; seq_len=376; source=DLKcat	1
P53090	YGL202W	YGL202W	1.9305	r_0026	substrate=4-methylthio-2-oxobutanoate; SMILES=CSCCC(=O)C(=O)O; seq_len=500; source=DLKcat	1
P53090	YGL202W	YGL202W	2.3881	r_0026	substrate=L-glutamate; SMILES=C(CC(=O)O)C(C(=O)O)N; seq_len=500; source=DLKcat	1
P38840	YHR137W	YHR137W	8.0299	r_0026	substrate=4-methylthio-2-oxobutanoate; SMILES=CSCCC(=O)C(=O)O; seq_len=513; source=DLKcat	1
P38840	YHR137W	YHR137W	3.7095	r_0026	substrate=L-glutamate; SMILES=C(CC(=O)O)C(C(=O)O)N; seq_len=513; source=DLKcat	1
P49367	YDR234W	YDR234W	1.2162	r_0027	substrate=homocitrate; SMILES=C(CC(CC(=O)O)(C(=O)O)O)C(=O)O; seq_len=693; source=DLKcat	1
P49367	YDR234W	YDR234W	26.8798	r_0027_REV	substrate=but-1-ene-1,2,4-tricarboxylic acid; SMILES=C(CC(=O)O)C(=CC(=O)O)C(=O)O; seq_len=693; source=DLKcat	1
P47176	YJR148W	YJR148W	0.2597	r_0029	substrate=(2S)-2-isopropyl-3-oxosuccinate; SMILES=CC(C)C(C(=O)C(=O)O)C(=O)O; seq_len=376; source=DLKcat	1
P38891	YHR208W	YHR208W	0.1751	r_0030	substrate=(2S)-2-isopropyl-3-oxosuccinate; SMILES=CC(C)C(C(=O)C(=O)O)C(=O)O; seq_len=393; source=DLKcat	1
P32179	YOL064C	YOL064C	48.8006	r_0032	substrate=adenosine 3',5'-bismonophosphate; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)OP(=O)(O)O)O)N; seq_len=357; source=DLKcat	1
P22434	YGL248W	YGL248W	14.8957	r_0033	substrate=3',5'-cyclic AMP; SMILES=C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O; seq_len=369; source=DLKcat	1
P06776	YOR360C	YOR360C	4.7809	r_0033	substrate=3',5'-cyclic AMP; SMILES=C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O; seq_len=526; source=DLKcat	1
P06776	YOR360C	YOR360C	3.5624	r_0034	substrate=3',5'-cyclic dAMP; SMILES=C1C2C(COP(=O)(O2)O)OC1N3C=NC4=C(N=CN=C43)N; seq_len=526; source=DLKcat	1
P06776	YOR360C	YOR360C	4.1405	r_0035	substrate=3',5'-cyclic IMP; SMILES=C1C2C(C(C(O2)N3C=NC4=C3N=CNC4=O)O)OP(=O)(O1)O; seq_len=526; source=DLKcat	1
P06776	YOR360C	YOR360C	3.8607	r_0036	substrate=3',5'-cyclic GMP; SMILES=C1C2C(C(C(O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(O1)O; seq_len=526; source=DLKcat	1
P06776	YOR360C	YOR360C	6.0200	r_0037	substrate=3',5'-cyclic CMP; SMILES=C1C2C(C(C(O2)N3C=CC(=NC3=O)N)O)OP(=O)(O1)O; seq_len=526; source=DLKcat	1
Q99258	YDR487C	YDR487C	0.6726	r_0038	substrate=D-ribulose 5-phosphate; SMILES=C(C(C(C(=O)CO)O)O)OP(=O)(O)O; seq_len=208; source=DLKcat	1
P08566	YDR127W	YDR127W	15.7601	r_0039	substrate=3-dehydroquinate; SMILES=C1C(C(C(=O)CC1(C(=O)[O-])O)O)O; seq_len=1588; source=DLKcat	1
P08566	YDR127W	YDR127W	5.3578	r_0040	substrate=7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid; SMILES=C(C(C(C(COP(=O)(O)O)O)O)O)C(=O)C(=O)O; seq_len=1588; source=DLKcat	1
P38342	YBR265W	YBR265W	7.1738	r_0041	substrate=3-ketosphinganine; SMILES=CCCCCCCCCCCCCCCC(=O)C(CO)N; seq_len=320; source=DLKcat	1
P32449	YBR249C	YBR249C	9.8626	r_0042	substrate=D-erythrose 4-phosphate; SMILES=C(C(C(C=O)O)O)OP(=O)(O)O; seq_len=370; source=DLKcat	1
P32449	YBR249C	YBR249C	12.7873	r_0042	substrate=phosphoenolpyruvate; SMILES=C=C(C(=O)O)OP(=O)(O)O; seq_len=370; source=DLKcat	1
P14843	YDR035W	YDR035W	6.9777	r_0042	substrate=D-erythrose 4-phosphate; SMILES=C(C(C(C=O)O)O)OP(=O)(O)O; seq_len=370; source=DLKcat	1
P14843	YDR035W	YDR035W	9.3986	r_0042	substrate=phosphoenolpyruvate; SMILES=C=C(C(=O)O)OP(=O)(O)O; seq_len=370; source=DLKcat	1
Q12184	YPL252C	YPL252C	62.9693	r_0043	substrate=3-hexaprenyl-4-hydroxybenzoic acid; SMILES=CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C=CC(=C1)C(=O)O)O)C)C)C)C)C)C; seq_len=172; source=DLKcat	1
P48360	YDR376W	YDR376W	1.3373	r_0043	substrate=3-hexaprenyl-4-hydroxybenzoic acid; SMILES=CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C=CC(=C1)C(=O)O)O)C)C)C)C)C)C; seq_len=493; source=DLKcat	1
